uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,"2,2559585306",109,
,"3,1026652034",109,
,"2,555175237",109,
,"2,1012280556",109,
,"3,3428069197",109,
,"1,2436929966",109,
,"3,3219453735",109,
,"2,8273736114",110,
,"2,5214817914",110,
,"2,4958189536",110,
,"4,0412219066",110,
,"3,5563507875",110,
,"3,632588551",110,
,"4,6491196466",110,
,"2,69651091",110,
,"3,6785259481",110,
,"3,3214016367",110,
,"3,1569416139",111,
,"2,5783755977",111,
,"4,2868267808",111,
,"2,1114847101",111,
,"3,8706218398",111,
,"3,9827379513",111,
,"4,4490462358",111,
,"1,9033954654",111,
,"2,0585243568",111,
,"4,4302489553",111,
,"2,3133559354",112,
,"3,6463764661",112,
,"2,5859400846",112,
,"4,0198239",112,
,"2,8153355556",112,
,"4,6053846636",112,
,"2,8204012925",112,
,"1,8013485255",112,
,"3,5566037919",112,
,"2,0910672443",112,
,"3,0421423474",113,
,"1,7818203195",113,
,"4,2670642335",113,
,"3,8955514681",113,
,"3,6914712234",113,
,"5,1532097684",113,
,"1,809543641",113,
,"4,9198714179",113,
,"3,2400343902",113,
,"1,7178033111",113,
,"2,1518849004",114,
,"5,6866004893",114,
,"1,2385756101",114,
,"3,1008649639",114,
,"5,0706832879",114,
,"2,27862639",114,
,"3,1436920296",114,
,"2,0040983533",114,
,"2,4865967317",114,
,"3,7258498304",114,
,"4,5614393809",115,
,"3,3404238391",115,
,"3,1197534746",115,
,"1,9980244244",115,
,"2,8679335234",115,
,"3,0947655469",115,
,"6,2423759784",115,
,"3,7637895263",115,
,"3,1880822471",115,
,"6,0755283456",115,
,"3,4549378636",116,
,"5,7914636296",116,
,"5,1098043976",116,
,"5,053684056",116,
,"2,9222210054",116,
,"4,0444519346",116,
,"5,2462144842",116,
,"4,6738200652",116,
,"3,2937485399",116,
,"4,6981126304",116,
,"1,6205484782",117,
,"2,2567390834",117,
,"4,4386424106",117,
,"4,9244951641",117,
,"5,3805432904",117,
,"2,0463516805",117,
,"2,9643025097",117,
,"4,9332819493",117,
,"2,1148569956",117,
,"3,491010506",117,
,"5,3814658613",118,
,"1,9822712961",118,
,"1,6561311437",118,
,"4,4029925622",118,
,"2,1460465708",118,
,"2,6883662663",118,
,"5,5341609151",118,
,"3,5765864719",118,
,"3,1409750022",118,
,"4,9539235892",118,
,"3,1194743755",119,
,"2,6883881896",119,
,"2,3619163139",119,
,"4,2160793735",119,
,"2,1974426454",119,
,"3,653054438",119,
,"2,8932018963",119,
,"4,6788385163",119,
,"1,7678565726",119,
,"3,3400660327",119,
,"5,1892098796",120,
,"3,0533222475",120,
,"1,4010438086",120,
,"2,1788439757",120,
,"3,0584083281",120,
,"3,4195084598",120,
,"2,4599328561",120,
,"3,9778615131",120,
,"3,9892389817",120,
,"4,2874390418",120,
,"4,2688874875",121,
,"4,5238170458",121,
,"5,2582607651",121,
,"3,2410566858",121,
,"2,8047736621",121,
,"3,0743357745",121,
,"3,4207748491",121,
,"1,9616734792",121,
,"2,4320453442",121,
,"4,1204911236",121,
,"4,270012901",122,
,"6,1693046031",122,
,"2,4627871625",122,
,"3,8338087857",122,
,"1,6604135285",122,
,"3,6882792495",122,
,"1,8496684123",122,
,"4,3176934123",122,
,"3,0088474193",122,
,"3,566237563",122,
,"1,3699198357",123,
,"3,9951008884",123,
,"1,2530433857",123,
,"4,5908396782",123,
,"3,0812290205",123,
,"4,419702873",123,
,"3,6130751066",123,
,"3,8902997181",123,
,"1,5992253506",123,
,"1,3968059836",123,
,"3,3645857599",124,
,"3,6037375574",124,
,"3,4235297407",124,
,"3,3581120803",124,
,"3,3654949171",124,
,"2,9593745752",124,
,"2,4495712093",124,
,"2,9734226944",124,
,"2,9903911226",124,
,"3,2369888888",124,
,"3,933589339",125,
,"1,730644314",125,
,"4,0483447569",125,
,"2,9506647571",125,
,"2,2295786322",125,
,"2,6640033349",125,
,"4,0788016522",125,
,"4,0487614121",125,
,"3,5269203216",125,
,"2,5072945205",125,
,"3,5543428748",126,
,"4,749467739",126,
,"4,1949946143",126,
,"4,9449664384",126,
,"4,0992070621",126,
,"2,6486840044",126,
,"4,0316725982",126,
,"3,6553358611",126,
,"6,0785449726",126,
,"4,159470606",126,
,"2,7781691622",127,
,"2,4186450771",127,
,"3,3013936474",127,
,"2,4620933126",127,
,"2,0543884994",127,
,"4,2408616869",127,
,"4,2523430651",127,
,"2,7725877134",127,
,"2,6958325481",127,
,"4,7445680581",127,
,"4,5918225977",128,
,"2,5027782809",128,
,"3,1880979782",128,
,"2,9846067214",128,
,"3,5913911859",128,
,"3,3275287618",128,
,"3,8066289872",128,
,"3,2153885569",128,
,"2,8078782722",128,
,"1,3473037483",128,
,"3,2589949102",129,
,"5,0427166844",129,
,"3,4249082418",129,
,"5,4262189561",129,
,"3,4935556414",129,
,"4,1167809245",129,
,"3,5187994173",129,
,"4,1375286267",129,
,"2,4570317964",129,
,"4,5646475946",129,
,"3,007450569",130,
,"4,0485462215",130,
,"3,9235541418",130,
,"3,2438875929",130,
,"3,9031217146",130,
,"3,8470989282",130,
,"4,6630940729",130,
,"3,5103556944",130,
,"3,7812909917",130,
,"5,091736041",130,
,"3,5818256975",131,
,"3,0350124406",131,
,"4,5125009428",131,
,"4,8815369327",131,
,"4,3271205128",131,
,"3,5561656024",131,
,"3,9313457723",131,
,"3,3444801925",131,
,"2,2311751132",131,
,"4,6645317544",131,
,"3,1323335749",132,
,"3,6129048291",132,
,"6,7662713062",132,
,"1,3610558012",132,
,"3,2409010341",132,
,"3,0403166916",132,
,"3,88016618",132,
,"4,3058582934",132,
,"1,479611857",132,
,"2,4467084027",132,
,"4,1398549085",133,
,"2,5786058846",133,
,"3,4387420893",133,
,"4,071213891",133,
,"3,7274708815",133,
,"4,6354713635",133,
,"1,8166014765",133,
,"3,1765559631",133,
,"4,0568124309",133,
,"4,5104465893",133,
,"3,966112377",134,
,"2,0882725523",134,
,"3,9025221707",134,
,"4,6051937997",134,
,"3,7597092444",134,
,"5,5362856766",134,
,"3,7952534368",134,
,"3,7515359852",134,
,"3,2733246615",134,
,"3,2093349592",134,
,"4,4679345118",135,
,"4,9808147438",135,
,"3,5233447255",135,
,"3,8593119093",135,
,"3,0608258841",135,
,"4,6047595973",135,
,"5,2221759607",135,
,"2,4350963932",135,
,"3,8142104324",135,
,"4,1426801901",135,
,"4,4225785716",136,
,"2,6106305116",136,
,"6,0502332481",136,
,"2,119279445",136,
,"2,3533392457",136,
,"2,3728951809",136,
,"3,6368260875",136,
,"3,3806441994",136,
,"2,0622302951",136,
,"4,2160564136",136,
,"3,849319922",137,
,"3,2712149411",137,
,"4,6552332996",137,
,"2,3134835117",137,
,"3,2208409848",137,
,"3,9154968852",137,
,"2,3279185662",137,
,"3,4665355748",137,
,"5,4656551",137,
,"2,9084654636",137,
,"4,6821936616",138,
,"2,3970304704",138,
,"4,5771803884",138,
,"4,3549463191",138,
,"1,3475374855",138,
,"4,2901618812",138,
,"1,26418681",138,
,"4,2614956023",138,
,"1,2244345536",138,
,"2,9729141423",138,
,"3,2612003726",139,
,"1,5365809644",139,
,"3,0742879802",139,
,"3,1150128299",139,
,"2,0613937694",139,
,"4,6332734343",139,
,"2,6064942785",139,
,"4,5341515808",139,
,"1,8870187437",139,
,"3,2505949277",139,
,"3,3161220266",140,
,"4,0795961504",140,
,"2,9250295291",140,
,"5,2542130911",140,
,"4,2505498601",140,
,"2,8850475311",140,
,"2,5538271674",140,
,"2,540326198",140,
,"3,2111499867",140,
,"3,5653614119",140,
,"5,4591512225",141,
,"4,1801331876",141,
,"4,1732111878",141,
,"2,0745327451",141,
,"4,1641413304",141,
,"2,647185651",141,
,"4,2004329292",141,
,"2,0282613394",141,
,"2,6013016746",141,
,"3,9696890386",141,
,"3,8731058945",142,
,"2,2277642134",142,
,"2,4249507891",142,
,"5,2603895893",142,
,"4,3016125372",142,
,"4,0062337779",142,
,"3,2551401869",142,
,"2,3531629274",142,
,"4,186673281",142,
,"3,7437311886",142,
,"2,7263294596",143,
,"2,4552817693",143,
,"4,9788340367",143,
,"3,809512389",143,
,"3,0198964659",143,
,"1,9429081725",143,
,"3,7729468256",143,
,"4,4606368048",143,
,"2,1898633438",143,
,"4,3095065959",143,
,"2,7640460583",144,
,"2,9789236182",144,
,"4,6205304177",144,
,"2,9326384804",144,
,"4,7993052444",144,
,"2,590679348",144,
,"3,6368621541",144,
,"1,9635943863",144,
,"2,6869391928",144,
,"2,7155195897",144,
,"4,0038962474",145,
,"4,5606350991",145,
,"3,7130244718",145,
,"2,7999041479",145,
,"3,1464512224",145,
,"3,9510165882",145,
,"3,998221666",145,
,"3,5053048168",145,
,"3,3415188276",145,
,"2,657237146",145,
,"3,5450511445",146,
,"3,2737111611",146,
,"3,2025030321",146,
,"2,5268127295",146,
,"2,2437832882",146,
,"4,911589392",146,
,"5,3560415778",146,
,"3,2098940727",146,
,"2,71653652",146,
,"2,9305004754",146,
,"2,3526913316",147,
,"4,6814924783",147,
,"2,7566935771",147,
,"3,7195436629",147,
,"3,1320662748",147,
,"2,9137375176",147,
,"2,7489340566",147,
,"2,9486920765",147,
,"3,9340777139",147,
,"4,5664331569",147,
,"5,1777632631",148,
,"2,0948787981",148,
,"4,7559904287",148,
,"3,7246317116",148,
,"3,59940939",148,
,"3,3356679954",148,
,"4,9929133793",148,
,"4,260693723",148,
,"4,9167205664",148,
,"2,5122129655",148,
,"6,5718173352",149,
,"3,6599846849",149,
,"2,6162566862",149,
,"4,9864864115",149,
,"2,7613865572",149,
,"3,955639856",149,
,"3,1788700295",149,
,"5,4007263782",149,
,"3,4443253345",149,
,"4,1081325346",149,
,"2,0583288209",150,
,"2,5424451297",150,
,"3,962908297",150,
,"1,9513309012",150,
,"4,6141885207",150,
,"4,3591694898",150,
,"3,4618998491",150,
,"4,5954070669",150,
,"4,8632589037",150,
,"5,3191601026",150,
,"1,8706669102",151,
,"5,5060017887",151,
,"2,9920288261",151,
,"3,159439177",151,
,"6,2072490117",151,
,"4,9961226299",151,
,"3,5438329874",151,
,"3,6462290826",151,
,"3,4084496602",151,
,"3,2768479103",151,
,"2,5066652767",152,
,"3,4861827396",152,
,"4,0385256605",152,
,"3,0313076393",152,
,"5,3976926307",152,
,"2,2537595053",152,
,"3,2834639527",152,
,"4,0243345294",152,
,"3,7976975798",152,
,"3,9575226775",152,
,"5,2446165488",153,
,"3,7437129186",153,
,"4,8728305322",153,
,"3,2032823541",153,
,"3,8643900039",153,
,"3,7085295214",153,
,"5,4766852247",153,
,"3,3902179511",153,
,"3,7547228138",153,
,"2,638122347",153,
,"3,522726301",154,
,"4,35136961",154,
,"3,6453143299",154,
,"4,5945885526",154,
,"1,2480123975",154,
,"1,3213670432",154,
,"2,362017277",154,
,"3,4057803859",154,
,"3,8059991681",154,
,"3,2535109052",154,
,"4,6458724432",155,
,"4,1027430482",155,
,"3,8981259566",155,
,"5,749429595",155,
,"4,1784581993",155,
,"2,0765945422",155,
,"1,3014943324",155,
,"3,0662365809",155,
,"3,134356309",155,
,"2,6582208434",155,
,"3,7198167977",156,
,"3,5349353622",156,
,"2,4310236189",156,
,"5,1079657141",156,
,"2,609213784",156,
,"3,3710243934",156,
,"2,8085348",156,
,"2,0624104516",156,
,"3,262128432",156,
,"4,7933304723",156,
,"2,7095995227",157,
,"3,9332644441",157,
,"1,4876980481",157,
,"3,5357891621",157,
,"3,5612581496",157,
,"2,1635879507",157,
,"3,5071062179",157,
,"3,857190181",157,
,"4,0144548336",157,
,"3,1539120945",157,
,"4,3218282343",158,
,"3,111426214",158,
,"2,582045757",158,
,"2,9122363009",158,
,"3,2444980712",158,
,"3,293639432",158,
,"4,2854371257",158,
,"3,8092909586",158,
,"2,6432782769",158,
,"1,8569437698",158,
,"5,6465656165",159,
,"2,7779752824",159,
,"3,4113336513",159,
,"3,2751026023",159,
,"2,9877818068",159,
,"2,301572381",159,
,"3,536176907",159,
,"2,4651586214",159,
,"2,4626125917",159,
,"1,8864721516",159,
,"2,9840969283",160,
,"3,5432929612",160,
,"3,8407989675",160,
,"4,0997649718",160,
,"4,3517299758",160,
,"2,8622664233",160,
,"3,843228742",160,
,"4,0455705295",160,
,"3,3439028431",160,
,"5,0469785898",160,
,"3,7568182266",161,
,"2,3379143692",161,
,"2,6534622638",161,
,"4,2604584688",161,
,"3,333844758",161,
,"3,7865190101",161,
,"2,3899005233",161,
,"4,2899396698",161,
,"2,3782287478",161,
,"4,4569108057",161,
,"3,1060570475",162,
,"5,3419351792",162,
,"5,3386177545",162,
,"3,964459981",162,
,"3,7726945",162,
,"4,3953451367",162,
,"2,4876162278",162,
,"3,4911819085",162,
,"4,0770745503",162,
,"3,6042344556",162,
,"4,7004400444",163,
,"4,4333361225",163,
,"2,7504738334",163,
,"5,2655277433",163,
,"2,6265898082",163,
,"3,4273889878",163,
,"2,9592859306",163,
,"2,5377151032",163,
,"4,0369476773",163,
,"2,5136309277",163,
,"4,4159171624",164,
,"3,917495092",164,
,"2,2042614393",164,
,"3,4065133336",164,
,"2,0371188864",164,
,"4,1405574952",164,
,"3,7344397845",164,
,"3,3202036017",164,
,"2,7666598637",164,
,"3,498830002",164,
,"2,3146125966",165,
,"2,7125069027",165,
,"4,1676331276",165,
,"5,1952556216",165,
,"4,6238715012",165,
,"4,2245690876",165,
,"2,8530271278",165,
,"3,1127328976",165,
,"3,7636207145",165,
,"4,8243575497",165,
,"3,1455104422",166,
,"3,5222232422",166,
,"4,1736967522",166,
,"3,1461928002",166,
,"4,9116345859",166,
,"3,4806530559",166,
,"3,2313381039",166,
,"3,2592700384",166,
,"4,0318431988",166,
,"1,952863834",166,
,"1,7767544243",167,
,"3,7024625817",167,
,"3,1173728204",167,
,"2,5803915452",167,
,"2,9818120058",167,
,"1,4885305661",167,
,"1,8566082579",167,
,"3,8650452117",167,
,"4,6947337748",167,
,"2,1730004547",167,
,"3,5096381036",168,
,"2,4404212195",168,
,"4,3457496806",168,
,"4,9275192728",168,
,"4,1143895575",168,
,"4,3315399252",168,
,"2,5115562781",168,
,"2,4976384976",168,
,"1,3656970943",168,
,"3,0922886106",168,
,"2,7925217084",169,
,"4,5076766771",169,
,"2,5466839707",169,
,"5,5137165749",169,
,"4,8226873147",169,
,"2,2474696011",169,
,"4,0145212063",169,
,"4,8476271297",169,
,"3,2145311432",169,
,"4,5164469386",169,
,"4,418451185",170,
,"3,970731504",170,
,"4,6748463926",170,
,"2,4833675028",170,
,"2,2909815227",170,
,"3,2934908336",170,
,"2,2695426745",170,
,"3,7446066936",170,
,"3,7405100421",170,
,"4,7762428193",170,
,"2,4001740478",171,
,"4,1005909638",171,
,"4,0676469628",171,
,"5,4274889357",171,
,"3,0249598134",171,
,"5,0241653361",171,
,"1,7247664747",171,
,"2,7120159746",171,
,"3,4057017196",171,
,"4,9070414406",171,
,"3,7283214566",172,
,"3,7256263352",172,
,"4,2430714461",172,
,"3,2056419465",172,
,"3,1424045769",172,
,"4,5744841961",172,
,"4,8301328688",172,
,"5,2752590706",172,
,"2,3591506313",172,
,"1,9571666987",172,
,"2,853411951",173,
,"3,7505691518",173,
,"3,9294830898",173,
,"1,8884272688",173,
,"1,9592530797",173,
,"4,2016962531",173,
,"3,6533807008",173,
,"3,9529648192",173,
,"3,5317402616",173,
,"4,0619584666",173,
,"3,901046584",174,
,"3,1398812561",174,
,"2,5021983735",174,
,"2,9850762795",174,
,"3,896482035",174,
,"3,34029029",174,
,"3,5000278671",174,
,"3,4480638585",174,
,"1,7204346661",174,
,"3,7629471421",174,
,"3,3451774442",175,
,"4,2096452014",175,
,"3,2432484864",175,
,"3,919769214",175,
,"3,7783720536",175,
,"3,9488311413",175,
,"4,1004453236",175,
,"3,3546407417",175,
,"2,4916058149",175,
,"2,8114285863",175,
,"2,8951527951",176,
,"3,0656694705",176,
,"2,3995779892",176,
,"4,5262548706",176,
,"4,4578161163",176,
,"3,8861928289",176,
,"3,1891923235",176,
,"1,8109048472",176,
,"2,8185324204",176,
,"3,2320694065",176,
,"2,3150646318",177,
,"2,9603775692",177,
,"2,7691343546",177,
,"2,9423907948",177,
,"4,7754716871",177,
,"1,3627103321",177,
,"3,7297143481",177,
,"2,1772010792",177,
,"4,2991706594",177,
,"3,3343001188",177,
,"3,1170562417",178,
,"3,458123989",178,
,"2,5413592993",178,
,"2,9428172209",178,
,"4,1741022281",178,
,"3,7461537382",178,
,"2,5112022652",178,
,"1,4370486104",178,
,"4,6870505556",178,
,"4,2260779185",178,
,"2,4508108851",179,
,"2,1220087805",179,
,"3,72106483",179,
,"2,9595041206",179,
,"3,4117152422",179,
,"2,0029592432",179,
,"2,1486142232",179,
,"3,7776346846",179,
,"1,9962815393",179,
,"3,2263427203",179,
,"2,8749532567",180,
,"5,3338916708",180,
,"3,4046885494",180,
,"3,5072060506",180,
,"1,993387113",180,
,"3,8474492406",180,
,"2,7658292457",180,
,"6,4259942331",180,
,"2,5372078631",180,
,"4,9310396167",180,
,"3,6821167409",181,
,"4,2884234878",181,
,"5,0716461988",181,
,"2,6657653508",181,
,"3,1258609587",181,
,"4,3834371249",181,
,"3,455107277",181,
,"3,8221904277",181,
,"2,8515477568",181,
,"3,055721749",181,
,"2,9151311698",182,
,"5,0937234206",182,
,"4,5373850168",182,
,"3,9015374477",182,
,"3,1259960552",182,
,"4,4942571736",182,
,"2,9709866533",182,
,"4,8003777422",182,
,"3,7110260847",182,
,"2,2693047103",182,
,"3,9358442055",183,
,"3,6325528371",183,
,"3,4121937088",183,
,"2,4674390297",183,
,"4,2042373365",183,
,"2,7901787245",183,
,"3,4257757262",183,
,"4,9405586824",183,
,"2,4303455619",183,
,"2,1128011171",183,
,"4,0492948505",184,
,"3,8092975366",184,
,"3,0016294826",184,
,"2,8350114405",184,
,"3,3987121126",184,
,"3,8163569136",184,
,"4,2352128364",184,
,"1,7435328491",184,
,"2,9917550124",184,
,"2,0917070925",184,
,"3,257247381",185,
,"4,0903220611",185,
,"4,3593310017",185,
,"2,6005422359",185,
,"3,6153582932",185,
,"4,0467618451",185,
,"5,2444112442",185,
,"2,9558532155",185,
,"3,2498781595",185,
,"2,671433678",185,
,"2,96093659",186,
,"4,1254410649",186,
,"4,2053753171",186,
,"2,2405039753",186,
,"3,0654993412",186,
,"2,6172111123",186,
,"4,6080682707",186,
,"3,9228722346",186,
,"3,805931393",186,
,"3,2976585928",186,
,"1,3044776286",187,
,"3,1579323454",187,
,"2,157965078",187,
,"3,0270139595",187,
,"2,8218020217",187,
,"3,6569068638",187,
,"1,5554520727",187,
,"3,5798041851",187,
,"3,5449850399",187,
,"3,2181221661",187,
,"3,6972301766",188,
,"3,9743793562",188,
,"3,112888957",188,
,"2,9486017143",188,
,"4,2985624435",188,
,"3,8093241463",188,
,"3,7616912566",188,
,"3,9714437799",188,
,"3,8086620604",188,
,"4,5462701044",188,
,"2,6367857412",189,
,"2,6037983852",189,
,"3,1596082622",189,
,"1,5067661116",189,
,"3,9286284137",189,
,"4,1046494911",189,
,"3,1889427046",189,
,"5,023860998",189,
,"4,6484241888",189,
,"4,0771374723",189,
,"2,625123289",190,
,"2,3622678793",190,
,"3,3341624953",190,
,"4,1360236521",190,
,"3,4729787426",190,
,"4,8632311871",190,
,"3,1643962861",190,
,"3,3743532631",190,
,"3,8838905118",190,
,"2,5699010051",190,
,"3,392560137",191,
,"4,2195332146",191,
,"4,4803004004",191,
,"2,5713508002",191,
,"3,3907320808",191,
,"3,9860825675",191,
,"3,7296920389",191,
,"4,0818221341",191,
,"4,2281510879",191,
,"2,4152061308",191,
,"2,3486725923",192,
,"2,8526588096",192,
,"2,2807368262",192,
,"4,1740534981",192,
,"3,8430364588",192,
,"2,8813851918",192,
,"3,7520994581",192,
,"3,4179119111",192,
,"4,2767988335",192,
,"5,0010679076",192,
,"3,2339969044",193,
,"3,1411272107",193,
,"4,2021372169",193,
,"2,2646221122",193,
,"2,2450964278",193,
,"3,0489962084",193,
,"4,3489366272",193,
,"2,5174477883",193,
,"2,8224812357",193,
,"3,2789021352",193,
,"2,861938572",194,
,"2,1978481075",194,
,"2,8820824147",194,
,"3,0407666271",194,
,"2,6366547737",194,
,"3,5663943767",194,
,"3,9439188978",194,
,"3,419361813",194,
,"2,1091728548",194,
,"3,1323160585",194,
,"3,9188207415",195,
,"3,7772500057",195,
,"3,1367114656",195,
,"3,1218116409",195,
,"4,7342038907",195,
,"2,8656114369",195,
,"2,6327338177",195,
,"4,0478524417",195,
,"4,917381855",195,
,"3,0844805813",195,
,"4,2463008021",196,
,"4,4218176873",196,
,"3,0400783075",196,
,"3,3087349453",196,
,"3,7041285499",196,
,"4,9570220181",196,
,"1,5499494071",196,
,"4,0077642354",196,
,"3,9983740954",196,
,"3,8715685322",196,
,"2,2404285036",197,
,"2,2025900146",197,
,"2,4804983271",197,
,"4,5119388674",197,
,"3,3394156638",197,
,"3,4891224193",197,
,"4,8957248653",197,
,"4,1419624479",197,
,"3,4396017719",197,
,"3,7767787909",197,
,"2,6471397368",198,
,"2,4865211329",198,
,"2,5390475936",198,
,"1,8957704887",198,
,"1,958832195",198,
,"4,3914065746",198,
,"4,4904645906",198,
,"3,5612263929",198,
,"2,2194417163",198,
,"3,3717418868",198,
,"4,1349790026",199,
,"3,6451129982",199,
,"4,8741858954",199,
,"1,9412563183",199,
,"3,0163827615",199,
,"2,3657650904",199,
,"2,8746191405",199,
,"1,9643609835",199,
,"1,2031983109",199,
,"3,3732377221",199,
,"4,2075685426",200,
,"5,7376174955",200,
,"3,1995029973",200,
,"3,553813119",200,
,"4,5492715997",200,
,"5,7885110744",200,
,"3,9309705022",200,
,"3,5605510473",200,
,"2,5051598977",200,
,"2,8182939384",200,
,"3,5939959714",201,
,"2,1052138503",201,
,"2,2863559234",201,
,"3,364396513",201,
,"4,8582391087",201,
,"1,8106135602",201,
,"3,5910709445",201,
,"3,2472719938",201,
,"3,3193787746",201,
,"3,3856817631",201,
,"3,8929118658",202,
,"3,3259378158",202,
,"4,141739325",202,
,"3,2454361914",202,
,"3,7808837213",202,
,"2,2529527473",202,
,"2,7563355303",202,
,"4,0859126133",202,
,"1,4090043684",202,
,"1,974460441",202,
,"3,6467222",203,
,"3,5845291508",203,
,"2,590781826",203,
,"5,567275186",203,
,"3,1691954021",203,
,"5,1305027576",203,
